,comments,label
86988,재미는 있는데 하다보면 지루함,1
84756,게임(레벨디자인)이 매우 불친절하며 카메라웤이 해본 게임중 거의 최악임. 차라리 오락실의 House of Dead같은 느낌으로 만들었으면 이보단 나았을 거 같다.,0
93818,허경영의 공중부양을 배울수 있는 게임,1
7549,"플래시게임에서 흥하던 우주에서 광석 캐는 게임. 플래시게임과 비교했을 때 깔끔해진 건 좋은데 차별점 (상좌우 충돌 데미지, 광물조합 시스템, 초반 업그레이드 가격 상승)들이 재미를 오히려 깎아먹었다...",0
60367,게임 하는 내내 친구랑 계속 웃기밖에 안한 게임 같이한 친구가 이미 혼자서도 퍼펙클리어한 놈이라 플탐은 줄어들었지만 그만큼 재밌었다. 돈이 아깝지는 않은듯,1
30163,한국말 번역은 도대체 언제 해주실건가요? 중국말도 잇는데 한국말은 왜 없나요 ?..;;,0
46594,이 게임의 완성도랑 제작자의 병신력이 비례하는 게임,0
45967,전설의 게임... 8.2/10,1
46548,야이 시발것들아 이게 2015년에 나온 게임 맞냐??,0
52015,난 잼있는데 다들 재미없다하넹 ^오^,1
88408,피자까지는 혼자할만한데... 스시집은 혼자서는 정말 힘든것같아요..... 매우 열받.................,0
40452,문명같은 타임머신 게임을 하기엔 현재 가진 시간이 턱없이 적다면? 뭔가 하긴 해야하는데 마땅히 할 게임이 떠오르지 않는다면? 장시간 플레이로 질린 상태라 잠시 쉬었다 해야할 타이밍이라면? 모든 분들께 추천드립니다. 짧은시간 부담없이 즐기세요!,1
60828,취향인 사람이 찾아서 하는 게임. 그냥 덥석 하면 큰 재미를 느낄 수 없습니다.,0
74261,"어렵다,.",0
79685,평이 좋길래 16000원 정도에 구했는데 컷신이 왜이렇게 많은지...퀀텀 브레이크 느낌 난다. 지포스 익스피리언스 오버레이를 켜놓으면 게임 실행이 안된다. 스토리도 딱히 와닿진 않는다. 지루해지려고 한다.,0
19052,"한국어도 없고 사람도 없고,,",0
89956,내가 파동권을 쓸때 : 상대 앞 점프 후 콤보 내가 앞 점프를 할때 : 상대 대공기 내가 대공을 할때 : 상대 이미 착지 후 가드,1
49608,내 예술의 방향성과 같다.,0
65438,코에이 + 드래곤 퀘스트 = 코에이 특유의 연극 무대를 보는 듯한 신파적인 스토리 + 드래곤 퀘스트 특유의 선형 스토리 그래도 비앙카를 오랫만에 봐서 좋습니다. 데보라는 안나옵니까?...,0
39709,이게임은 최고의 멀티 협력 fps이다 만은사람들이말해가며작전을짜고서로돕고점말재미있다 이게임을한다면마이크를꼭사는것을추천한다,1
63789,슈퍼 귀여운 갓겜,1
99748,"로스터야 역대급이지만 게임이 재미가 없다. 오래 붙잡기 힘든 게임이다. 이런거 말고 풋볼매니저 같은 ""레슬링 경영게임""이 나왔으면 좋겠다. 그런거를 퀄리티 있게 만들면 레알 평생할듯 ㅇㅇ",0
39744,업데이트 했더니,0
2994,"한 미션에 3분 이상을 끌지 않으면서.. 지정된 맵 내에서 소탕/생존/점수 등을 획득합니다 무스탕도 선택권에 있고 제로센도 있는데 비행선을 떨어트리는걸 보니.. 무슨 초국적 주축연합인가보군요 -_-;;; 이게 뭐라고, 가격대비 굉장히 재미있습니다.",1
96644,게임큐브로 발매됬을때 처음접했던 바이오하자드4 그땐 일본어도 모르는데 정말 재미있게 플레이 했었습니다 그이후 다시 플2로 또 재미있게 플레이하고 이젠 스팀으로 또 하고있네요 이게임 만큼 안질리는 게임은 없는거 같습니다 강추!!,1
27278,GOOD 꽤 괞찮은 브금 그래픽 간단한 컨트롤 BAD 짧은 스토리 영어 크리 무언가 의미 없는 엔딩 짧은 스토리 (6개인데 +1개) 가끔식 시점 고정,0
62518,지역락이 걸려있고 스토리 는 한번 하면 질리는 게임,0
50814,게임은 좋은데 너무 고였다.,0
74894,DDONG 컴 새끼들은 사지마라^^ ㅈㄴ 타인에게 민폐 주지말고 렉걸리니깐,1
65688,좋다좋아,1
52308,이교도들을 아무 가책없이 때려죽일수 있습니다. 최근 역병전파자 놈들과 같은선상에 놓으셔도 될거같군요,1
72790,"수작이라 그래서 찾아봤는데 더빙이 즐겁게 해주네요 다만 그래픽이 요새 수준이 아니라서, 개인적으론 플레이도중에 어지럽게 느껴져서 오래 못했습니다;; 그래픽 강화를 해줄순 없을까...",0
23583,남자의 세계와 탱고,1
4244,재밌으면서도 심플하고 하여간 쥰내재밌는 퍼즐께임,1
14122,클립어딧노,1
79338,꼐임이 없는거 빼곤 있을거 다있는 대꼴겜 분명 이 타이밍에서 파워생수!! 해야하는데 안한다. 패치도 없다. 긍데 분명 이 타이밍은 생수할 타이밍이었다. 제작자는 쫄지말고 패치를 내놔야 할것이다.,1
27564,왜 게임이 안켜지냐?,0
68101,"버그, 튕김",0
37125,추천이유: 싱글 스토리만 플레이하면 재미있습니다. 단점: RTS와 RPG를 섞어놔서 게임 조작이 어렵습니다.. RTS부분은 마지막 미션이 되어셔야 겨우 적응했네요..,1
57509,이보시오 으사양반...시계.. 시계를 갖다주시오,1
37294,뭔가 일하는 듯한 느낌이 났지만 재밌었음.,1
84243,멀티 연결하자 마자 오류 메시지 날리고 튕기네요 ㅋㅋ 혼자 놀꺼 아니면 구매는 안하는 게 나을 듯 싶네요,0
63528,역대토탈워중 바닐라만으로도 이런재미를뽑아낸 시리즈가있던가,1
91382,눈 뽑힐것같다.,1
12607,게임 자체는 매우 만족스럽지만 한글화가 매우까다롭고 그에따른 버그가 있어 흐름을 끊어 아쉬웠다. 그럼에도 게임자체는 간만에 사람과 진솔한 소통을 한것같고 감정선을 잘잡아 몰입감이 좋았다.,1
46637,모바일로 1편을 재밌게 한 기억이 있는데 이번편은 개발자가 너무 많은걸 하고싶어한거같음 인터페이스가 너무 불편하다고해야하나? 약간 유로파 짭같은 느낌,0
87002,퍼즐은 쉽고 스토리는 심심하고... 시간 떼우기 용 정도.. 비추,0
16281,한꿔만 알아듣자 이 족 같 은 게 임 개 잡 종 게 임 무조건 구매 후 한 ㅅ ㅣ ㄱ ㅏ ㄴ 안 에 다 깨 고 환 ㅂ ㅜ ㄹ 때려 박자,1
39849,일단 콜오브듀티 모던워페어 시리즈의 이름값은 하는 게임. 모던2에 비해 그래픽/게임성이 크게 나아진 것은 아니지만 시리즈의 마무리를 지었다는 데 의의를 둬야 할듯. 4시간이면 스토리는 다 본다.,1
42513,띙 띙 띙 띙 띙 유다희,0
40552,"무척 심플한 핵슬 알피지, 로그라이크 게임",1
60073,흑화한 나이트윙이 시네트로 군단에 들어가다니..ㅠㅠ,1
80962,초보친화적 격투게임,1
29261,ㅋㅋ 님들아 저새끼 혈액팩 먹는거 내가 봤음 아무튼 봤음,1
32534,"메탈2,3,X 보다는 확실히 어설픈 메탈1 조작감이 미묘하게 불편해서 신경쓰인다 메탈 번들로 산게 아니라면 굳이 할 필요는 없어보인다. 그나저나 도전과제중에 멀티플레이는 왜 있는거야",0
18498,도전과제 2개 뭘까요,1
31546,제 돈주고 샀으면 큰일날 게임.,0
57617,님들 진짜 다크소울 같은 게임 고인물 아니면 그냥 하지마셈 진짜 스트레스 받아 뒤짐 길 찾는거랑 보스 ^^ㅣ발 ㅈㄴ 어려워 진짜 쳐 뒤질거 같아,0
49495,윈도우 10 도가능하면 좋겟어요.. 윈도우 10여서 게임이 안돌아가여,0
13263,"이런 종류의 게임은 처음 해보는데, 생각보다 스토리가 괜찮네요. 선택지는 전혀 없고, 주인공과 산타와의 대화만으로 이루어져있습니다. 저도 산타한테 선물 받고 싶네요. 플레이 영상https://youtu.be/_o8kOsZbHFI",1
79495,거지같은게임이라 욕하면서도 매일매일 하고싶은 마성의 게임입니다.,1
41892,그냥 고스트리콘 퓨쳐솔져 2만원내고 하세요. 그게 더 재밌어요. 이거 현질유도가 은근 심합니다.,0
41285,매칭 자체가 안잡힘 다운받은데 걸리는 시간이 아까움,0
75592,찢고 죽여라,1
81349,홍콩배경의 오픈월드 범죄 액션게임 총보다는 주먹과 발이 많이 사용된다. 스토리도 준수하고 타격감도 상당하다. 20시간정도는 훌쩍 지나갈것이다. 그러나 운전 조작에서 문제가 발생하는데 후진을 할때같은 경우 시점이 강제로 바뀐다. 매우불편하다고 생각했다.,1
62678,굉장한 거품 2015년 게임이라고 믿기 힘들정도의 그래픽 지루하고 답답한 진행 의미없는 선택 허무한 결말 특히 마지막 에피소드5는 끔찍했다 삽입곡만 좋은 게임,0
18063,도트 그래픽 구린건 둘째치고 그닥 개선점이 안보임,0
23606,우리가 서버 만들어서 친구와 즐기고싶습니다... 고정된 서버 밖에 없으니...뒷통수만 조심해야되고.... 스트레스만 받습니다...,0
88590,처음에는 데모버전 그런건지 잘 알지못하고 평가를 썻는데 알고보니 돈 궁해서 대충 내놓은 스토리 설명집 이였네요?? 실망이 큽니다. 빨리 본편이나 내놓아 주세요.,0
68305,재미는 있는데... 시간도 빨리가는데... 똑같은일만 계속하니 급 질립니다,1
14835,매칭 안되는 ㅈㅁㄱ,0
83037,프레임 20이 안넘고 로딩도 오래 걸리니 게임을 도저히 못하겠네요.. 패치가 필요 할듯하네요..,0
81052,행복은 성적순 생존은 선착순,1
75472,스킬 조합으로 스킬 연계도 가능함 개쩜 심지어 보이스도 가능 킹-갓겜;,1
54311,조작감이 개좆같아,0
88629,아니 랭킹을할려는데 10판중에8판이튕겨 심지어 6판은 시작누르고튕겨서 레이팅 3자리됫다 컴이상잇나햇더니 온라인 만들거면 튕기는것만고쳐줘요 게임을 하지를못해,0
42927,무료에다가 F.Skip모드로 클리어 하는데 1분 걸림. 모든 도전과제 깨는데 2분걸림. 도전과제 획득용으로는 아주 좋음. 고로 추천!,1
51532,누가더 핵이좋은지 싸우는게임,0
14165,로그인이 안됨..ㅡㅡ,0
67139,6만원은 레알 오바인데...,0
61744,포탈2의 확장팩이라는것은 매우 흥미가드나 게임이 실행조차 되지않는오류 커뮤니티 사람들이 찾아낸 게임 파일내 웜바이러스 게임이 될때는 오류들이 그득하고 실행조차 제대로 시켜보지 못햿다. 심지어는 라이브러리에서 삭제도 되지 않는다....,0
25644,핸드 시뮬레이터 저격러 왔다감 스트리머분들 많이 즐겨주세요 ㅎㅅㅎ 같이 하실분 연락주세욤,1
89998,무료라 현질유도를 걱정하시나요 ? 신경 쓰지 마세요 ! 절때 당신이 현질을 권유받지는 않을겁니다 ! 하지만 현질을 하고 나면 게임 진행이 편해지는건 사실입니다 ^^7,1
98073,이게임은 매우 재미없습니다 게임을 플래이하면좀비들이 레벨에 따라 오는데 그냥 총쏘는것밖에 없습니다 최소라도 폭탄이라던지 아니면 시점을 변경해서 케릭터랑 가까이 있게하고 건물같은 것도 있으면 좀더 재미있을거 같았는데 아쉽네요,0
20123,약탈자 함선 버그... 게임을 제대로 즐기지 못함.,0
7873,재밋음 다만 자유로운 커스텀땜에 훈수가좀 잇음,1
43037,도시 전체를 해킹하고 다니는 참신한 컨셉이라 좋았음 허나 님들이 돈내고 살만한 건 아닌듯,0
77280,힐링 힐링물. 스트레스와 일에 찌든 그대여 치유하세요 !,1
53169,그냥 할만함 전작 보다 낫거나 더 재밌거나 하는 정도는 아님. 전작보다 챌린지가 약간 더 많은 것 뿐..,1
36254,게임언저리인 겜,0
60834,하다가 끄고 한 이틀지나면 명령어 다 까먹어서 처음부터 다시해야뎀 중간부터는 반복성플레이라 질림 6/10,0
9569,낚시게임,1
83878,내 인생에서 가장 재미있게 플레이했던 공포게임,1
56227,한글패치도 안해주는 그지같은게임,0
14287,겁나 구짐 자꾸팅김,0
54972,그래픽은 좋지만.. 버그가 너무 많음.. 바닥에 박힐때도 많고 신뢰의 도약했는데 돌처럼 단단한 짚단에 부딪혀 죽는것도 일쑤고 스킵도 없음.. 사실 추천안합니다.. 걍 유투브에서 영상보고 2부터 하세요,0
32787,고전 게임 40시간 즐겜 했습니다,1
39236,약 플레이타임은 3시간 나름 이야기도 좋고 괜찮습니다. 제 점수는 약 100점 만점에 89점 정도? 중간에 시계를 맞출때 못찾겠다면.. 머리를 굴리세요 ㅋ,1
84093,젖통만 까면 다되는줄 아는 시대에 뒤처지는 야겜,0
74858,ZUP! 같은 류 퍼즐이지만 물리엔진이 제대로 먹히지 않는 곳이 있습니다. 수많은 리트라이 끝에 포기.... 게다가 19.03.31. 현재 트레이딩 카드도 안나옵니다.,0
67109,본인의 근성이 얼마나 바닥인지 처절히 느낄 수 있는 게임 6시간하고 태초마을행함 멘탈터져서 gg칩니다,0
60958,난이도 극한의 로그라이크지만 크리 원딜하면 난이도 극 후잡대는 쫍쫍이 게임 패치좀 하셈,0
91357,가격에 비해서 내용이 너무 짧은것 같습니다.,0
34325,병신게임 8시간하면서 게임 끝까지 가진 적이 1번이다. 친구끼리 모여하든 공방을 하든 넌 끝까지 못할꺼야,0
78650,의외의 꿀잼. 한글화도 잘 되어 있어서 좋음. 엄마의 말을 잘 듣는 착한 살인마가 되시길.,1
20446,추천받고 마침 세일도하길래 Cells게임들이 뭉쳐있는 팩을 전부 구매했다. 간단한 규칙이라 번역은 딱히 필요없고 열심히 숫자보면서 머리쓰는 게임. 재미도 있고 1~2시간내로 클리어가 가능하기때문에 가볍게 플레이할만함.,1
21459,조낸 튕기네 1시간동안 6번이나 쳐튕기네 하;; 탱탱볼마냥 재밌긴한데 튕기지만않으면 개꿀인데,0
75387,이제 시작했는데 더해봐야 재밌는지 알것같아요,1
51985,한글,0
50623,쪽빨이 죽여서 기분좋은게임 ㅎ,1
47329,암살단의 기원 마지막에 어쌔신 심볼 새겨질 때 쌀뻔함,1
54619,2시간 순삭 스토리텔링게임,1
13706,진짜 고인물들 싸가지없고 진짜 노잼임. 걍 망해라,0
12232,아 나비탕 마렵다,1
17827,얼리액세스라 그런지 엔딩 금방 봄. 조작감 구린데 재밌긴 함,1
41698,최고다...;;,1
63081,가볍게 하기는 좋은데 이렇다 할 정도로 끌리진 않는다. 뭔가 퍼즐들이 약간씩 어긋나게 맞춰진 느낌이 강해서 환불함.,0
30834,어휴... 루비...... 어휴..... 루비.......... 그 좋은 3d애니를 어휴............. 긴말 안합니다 케릭터 가 맘에 들면 사세요. 그거 아님 모르겠네요,0
89724,개 어렵네 ㅆㅣ발,1
47229,친구랑 하면 꿀잼과 우정파괴를 동시에!! 서로 어느정도 협정 맺고 해야 클리어는 가능하다.,1
43563,출시한지가 언젠데 아직도 지붕뚫고 내려오고 담 넘을수 있는 곳도 수십번을 시도해야 한번 넘어가지고 바닥에 깔린 오브젝트 밟으면 갑자기 무빙 미쳐서 날라다니고 버그가 진짜 욕이 나온다,0
62704,캠페인 하는도중 멈추고 무한로딩에 환불도안되고 장난합니까?,0
66433,공식 한글화가 아니어서 아쉽지만 게임하는데는 별 문제 없다. 탐험+노가다 플레이 좋아하는 사람이라면 추천,1
11846,아니 시벌 1렙이랑 177렙이랑 왜 매칭시켜주는데? 89식에는 씹덕같은 스킨붙인걸 5만원에 주고 팔고있고 시발 상대는 2대면죽이는데 나는 6발을 맞춰야 죽어요 뭐 데미지상승퍽이라도 끼셨나?,0
26293,dlc팩 산거 후회안함ㅎㅎ,1
25647,이제 갈때 됐음... 호흡기 떼자...,0
42772,공짜라서 설치했는데 모드라서 시무룩....,0
38818,"타격감과 사운드트랙, 도트 그래픽 까지 완벽한 게임. 스토리도 볼만하다.",1
21478,"게임은 아주 재밌고 잘만든 게임인데, 한국에서는 핑때문에 할수가 없습니다.... 그전엔 그럭저럭 실력으로 할만 했는데, 이번 업데이트 이후로 뭘 건드렷는지 아예 핑때문에 게임을 할수 없는지경이라 어쩔수 없이 접었네요....ㄷㄷㄷ",0
48556,"타격감이나 무기 종류, 업그레이등 다좋았는데 속편이 안나와서 아쉽네요 아그리고 무기는 돌격소총하고 저격총에 다 업글하세요 다른 총들은 데미지가 영좋치못해요 https://youtu.be/GSguMVGENv4",1
74752,별로였어용...,0
85800,양심 없는새끼들,0
32788,아... 괜히 샀다.,0
67429,업데이트이후 핑이 높아서 뚝뚝끊김... 프레임은 잘나오는데,0
9518,이 새끼들 나만 구매할수읎다,1
77782,7분이나 했다 휴..,1
18120,돈 아깝읍니다,0
62319,"지나치게 단순하고, 쉽다. 게다가 스토리마저 그저그렇다. 기대보다 뛰어난건 연출 정도였을 뿐. 저가형으로 나온 게임 다운 간단한 물건. 쓸떼없이 기대한게 가장 큰 잘못.",0
35509,희망,1
17905,늠나 재밌는 협동게임,1
14179,조옥같은게임 내 아내 살려내라,0
92632,"재밌긴 한데, 갑자기 현자타임옴. 어느정도 맛보고 나면 조금 질리기 쉽다.",1
44148,"혼자만 하면 좀 재밌다 질리는데, 스마트폰 Final Kick이랑 연동해서 친구랑 같이 하면 엄청 재밌음.",1
92941,18년도에 나온 인디 게임중 탑3 안에드는 수작 평가가 압도적으로 긍적적인 이유는 불호가 거의 없어서이지 않을까 싶은 추리게임 훌륭한 연출과 스토리구성 그리고 선원들의 킬수세는 재미,1
66831,화방녀 옆에npc하나 때렸습니다. 갑자기 중간보스로 변했습니다. 그래서 환불했습니다.,0
80671,유저의 통수를 후려친게임,0
93530,"누워있던 황제폐하가 일어나서 ""사지마라"" 라고 한마디 하실 정도의 재미.",0
26824,아무리 신생회사라도 이정도 버그에 서비스는 살다살다 처음보네요,0
72029,저같이 창의력이 없는인간은 하고나서 30분후에 게임을 삭제합니다.,0
79297,스파이더맨 팬이면 코스튬 모으는 재미도있고 게임도 재미있다.,1
86919,인간의 호기심은 끝이 없고 같은 실수를 반복하는 모습을 신명나게 보여주는 게임,1
44146,갓 오브 워 하위호환 같은 느낌을 지울 수가 없다. 한글화했더니 버그가 좀 있어서 상점들어가니 화면이 계속 깨짐.....,0
99869,악마성이 돌아왔다.,1
91635,"추천도 비추천도 하지 못하겠다. 약간의 퍼즐성 어드벤쳐이고, 조작법도 특이하다. 스토리는 꽤 재밌는 것 같다.",0
94639,아무리 그래도 기대를 조금은 했건만....역시 랠리는 더트랠리가 갑인걸 느끼게 해 줍니다. 조작감은 그렇다치고 차체 진동표현이 전무하다보니 차가 아니라 보트타는 기분입니다. 아케이드라고 한다면 시원시원하게 달리는 맛이라도 나야 되는데 이건 뭐....,0
75921,아이고 망해라 두번 망해라 세번 망해라,0
96220,조작이 왜이래?,0
7341,무료게임 강추bb,1
62386,엄청나게 재미있지는 않다. 할만은하다.,0
73869,"어쎄신 크리드 오딧세이 구매 사은품으로 받았습니다. 빌어먹을, 실행도 안되는걸 왜 준지 모르겠습니다.",0
9141,이름은 심해로부터인데 심해인이나 거대 잠수함 혹은 브론즈리거들은 안 나오네요,1
67448,핑폭빼면 다 괜찮습니다. 근데 영원히 해결 안될테니 그냥 할인 할 때 사실거 아니면 비추천,1
84776,되게 간단한 조작법과 플레이 형식인데(물론 처음에 잡는거 안되서 키 설정 바꿈...)몰입도는 뛰어났다. 특히 그래픽과 사운드가 계속 긴장감을 유발시켜준다. 그리고 결말이 예상치도 못하게 충격적이었다,1
23253,그렇지 랜박에서 나올만한 ㅆ노잼 게임 걍 라이브러리용 겜 내가 초반 영상에서 아...이건 아니구나 했지,0
99589,4k게임중에서 매우 수작 현재까지나온 모든 컨텐츠의 한패가 나왔음,1
71478,제한시간 5분의 강습토벌 레이드도 새벽에 사람 없을때 AI 7마리 데리고 혼자서 때려잡으니 컨텐츠 남은게 하나도 없음 한 2만원 정도에 할인가면 관심있는 사람은 구매해서 해볼만 한데 정가는 값어치 못함,0
10559,현실고증이 잘 되어있다. 난이도 = 자본 이라는 설정이 기막히게 잘맞는다. 다들 기술없고 공룡경쟁사도 없는 1980년대는 수월하다. 그러나 2010년은 너무 힘들다.,1
8707,"시스템이 불친절하고, 그래픽이 어지럽다. 다들 왜 대호평하는지 모르겠다.",0
66366,"스토리는 3시간이면 끝남에도 불구하고, 스토리 깨고도 계속 합니다. 아이템도 많고, 도감 보는 재미도 있고, 캐릭터도 다양하고, 플레이 시간도 짧다보니 잠깐잠깐 하기 좋습니다.",1
22157,한글 멀티오류 언제고칠건데 야발들아,0
73349,멀티까지 되는 갓게임,1
38590,해적겜 중에선 탑안에듬,1
7775,전혀 록맨 스럽지않다 돌진으로 무조건 잡아야한다고? 그럼 그냥 차라리 유로트럭하고말지,0
74291,온라인 강의 들으면서 할라고 구매했는데 빡쳐서 그냥 공부만 하게댐 갓겜,0
61002,정말 갓겜입니다 그러나 짧은 시간안에 자신의 모든 실력을 뽐내거나 보여주고싶으신 분들에게는 비추천입니다,1
97300,소녀전선?이었나? 그 게임이 생각나네요,1
54394,"할인할때 샀는데 그야말로 갓겜.... 할게 너무많아요. 육성이랑 템맞추는 재미가 쏠쏠합니다. 한글패치만 되면 더 좋을텐데, 쪼끔 아쉽습니다 ㅋㅋ",1
71336,권장사양이 웰케 높냐,0
37140,난 재밌게 하는데 왜 온라인에는 사람이 없지?,1
2924,컨텐츠 줮도없,0
21343,니미 시발련 제작자 어릴떄 못먹고 살았나 먹을거 존나 안나오네,0
42076,bbl 루트까지 꼭 하십시오,1
9131,방금샀는데 .. 이상하게 렉이너무걸린다 .. 배그도 렉이 안걸리는데 .. 화면이 부드럽지가 않아요 ㅠ 이게임 공략글 링크좀 알려주실분@@,1
15424,다음 미션으로 어떻게 넘어감?,1
11477,응 갓겜,1
67741,제 취향이아니에요,0
7803,입문 난이도는 쉽지만 온라인대전은 잘하는 사람이 좀 많습니다 그래서 바로 실전 들어가면 승률 10%도 나오기 힘들지만 그럭저럭 배우면서 하면 재밌게 할 수 있어요,1
57564,당신은 처음에 들어가면 뭔지 모를것이다 100시간이 지나고 들어가면 뭔지 모를것이다 1000시간이 지나고 들어가면 뭔지 모를것이다,1
33574,방탈출 조아하면 무조건 !,1
40256,퍼즐 은근 꿀잼임... 근데 컴터가 구리면 안 하는 것을 추천..존나 느립니다..ㅋ,1
1386,와치도그보다 정직하고 콜오브듀티보다 스릴있습니다.,1
45731,포기... 어려움.,1
78367,인터페이스가 불편함. 게임은 그저 그럼.,0
2850,일단 분위기 ㅈㄴ쩜 심사위원 포스 ㅈㄴ쩜 -아스토츠카의 영광을-,1
59871,1편 나름 재밌게 했으면 그걸로 멈추는게 좋았네....,0
59537,유명한 심즈라 사봤는데 내 취향이 아님..,0
93687,어색한 한국어 더빙.... 만 9년만에 위닝을구입했다.. 애초부터 축구게임은 플스로 접대용으로 가끔 한번씩 샀지만... 개인전인 생각으로는 오랜만에해서 그런지 할만하다..,1
47351,핵 유저 별로 없고 케쉬 템도 없고 한국 사람은 별로 없지만 게임 자체가 정말 밸런스가 잘 맞아서 게임할맞이 납니다,1
9606,게임 진행이 안되는데 어떻게 플레이하라는 건지? 환불함,0
15511,FPS 게임을 하다보면 한번 쯤 해봤을 쯤한 생각.  만약.... 바로 저게 진짜 사람이라면? 이 한마디로 모든 것이 설명이 되는 게임. 사족으로 대대 규모와 거의 단독으로 싸운다는게 얼마나 미친 짓인지 알 수 있는 게임.,1
93770,최악의 게임 다섯 손가락에 들만한 게임... 망겜 수집 콜렉터에게 좋은 아이템 (아직도 가격 방어중이군요),0
77490,고전의 향수,1
27723,왜 나만 야광봉 안줘?,0
49279,"저장이 실패했다고해서 저장안하고 해야하는상황, 패드로하면 기어N으로 ㅂㅏ뀌어서 조종을 커스텀으로 만들어서 해야돼는데 저만그런가요?",0
11138,배틀필드 3 이 나오기 전의 시험작이다. 엎드리기가 안되는 등 제한사항이 많지만. 건물을 부술수 있다는건 당시에는 놀라웠던 것이었다.,1
77351,이게임은 매년 로스터패치로 몇만원씩 받아쳐먹는 개 좆븅신게임입니다,0
61931,플레이타임 좀 짧긴한데 재밌음,1
3143,이 게임의 역사 2014년 핵빨좆망겜 2016년 현질좆망겜 (템빨좆망겜) 2018년 핑빨좆망겜 노아머 노헬멧 적의 헤드를 20점사해도 뒤지질 않는데 적의 스나 한 방에 내가 뒤지는 탈타노스급 마-법의 핑 차라리 서든해라,0
33237,원한다면 죄수들 1명 1명에게 최고의 대우를 해주면서 문제가 미리 일어나지 않게 욕구를 채워주거나. 아니면 박리 다매로 목숨을 싸구려 취급하며 억압적인 정책을 펼칠 수도 있습니다. 허나 명심하세요 뭘 하던지 자유입니다. 그게 이 게임의 재미입니다.,1
2439,나는 위에서 내려다보면서 클릭질이나 하려고 항모탔는데! 이게뭐야,1
52995,난 그래도 내가 게임을 못하는 사람은 아니라고 생각했다.. 플탐 5시간만에 뭐 해보지도 못하고 ㅈㅈ치고 환불도 못받고.. ㅅㅂㄹ...나 게임 겁나 못하네..,1
13947,전작만큼은 아니지만 나름 수작이라고 생각합니다 이정도면 충분히 추천할 가치가 있는거같아요,1
81970,그냥 그럭저럭 할만한 게임 이네요 그리고 게임을 구매하실 분들은 신중히 생각하시는게 좋을것 같습니다.,1
81933,존나 고스트급 좆망작임,0
85988,GOTY 에디션 기준 이 돈 주고 사기엔 아까운 게임. 가격 대비 볼륨도 너무 작고 하다보면 테크트리도 똑같아서 그닥 할 맛도 안난다. 그와중에 기껏 살려놨더니 선넘었다고 염병하는 엔딩보고 빡치는건 덤.,0
10940,킬링 타임용,1
9686,친절했던 동맹도 전국포위망 한번이면 원수로 만들어주는 본격 통수게임!,1
66599,초반에 주어진 기술도 콤보고 뭐고 조잡한데 그나마 있던 기술을 뺏어가고 초기화 시켜버니는데 분노할수밖에 없었다. 그리고 중2병 걸린 놈이 최강이라면서 존나 약한것에 또 분노...,0
8626,영상들도 많이 보고 무료로 플레이할 수 있는 기회가 와서 시도해봤으나 역시 로봇과 싸우고 집을 들어가 파밍하는거 외에는 딱히 혼자할 수 있는 컨텐츠가 없다. 같이 할 사람이 생기거나 좀더 그럴 듯한 게임으로 만들어질 수 있는 가능성은 본다,0
2219,오리지널 하프라이프도 이렇게 그래픽이 좋으면 얼마나 좋을까...,1
33693,짱재밌어요,1
11279,2년이 지났습니다...지금 2019년5월27일입니다 응답바람,0
83261,스팀으로 첨하는데 북미나 타국으로 접속 어찌하나여??? 아시아에서 타섭 접하는법을 으윽 아셔서 다들 포트리스식 플레이 개노잼 ㅡ_ㅡ;;;,1
87420,컨텐츠가 많은 척 하는 게임.,0
83201,불친절게임 갓,0
79166,예전 추억이 떠올라서 재밌습니다. 그런데 도전과제에 조금 문제가 있네요. 18세가 되지도 않았는데 프린세스 과제가 완료되고 프린세스에 성공했더니 보고 과제가 완료되고.. 고쳐지면좋겠습니다ㅠㅠ,1
21418,절대 하지마세요 멀미 개심하고 하다가 빡쳐서 멘탈나가는 겜입니다.,0
51215,시부럴 내시간 무스 한시간동안 추적했는데 흔적 끊김 그 큰 동물이 소리소문 없이 사라지는게 말이냐?,0
20725,빅 ㅡ 세일을 해서 샀다. 근데 플레이 해보니까 할인한 가격이 제 가격인거 같다. 밖에 비오는데 농구 하고싶으면 그때 깔아서 해야지 히힛. 다시 한번 빅ㅡ 세일을 할때 사는거면 추천한다. 아니면 제가격에 사는 흑우 업제?,0
12011,내 엄마 2를 하고싶은 칭구들은 먼저 첫 번쨰 엄마를 후드려 패고와서 이 두번째 엄마를 구타 시켜라......,0
47989,갓겜 재밌샘,1
84468,가벼운 클리커 게임입니다. 시간 때우기로는 좋은게임이네요,1
70312,꿀꿀,1
14244,데이즈와 하이즈를 산걸 뼛속깊이 후회하게 되는 게임,1
26589,무료로 받아서 기분개째짐 다시생각해도 기분개째짐,1
43901,찐따 전용게임,0
80638,카드턴제뱅기 카드로 얼마나 움직일지 어떤 회피기동을 할지 주어지면 그중에 골라서 이동 및 적을 공격하는 게임입니다. 개인적으로 재미는 없었습니다.,0
5741,워 이거 개비싼거임,1
2398,재밌기는 하지만 어렵지는 않음 문제는 조작감이 무척 족같다는건데 조작감 때문인지 몰라도 멀미가 일어나서 집중을 못하는 경우가 생김 재미는 있음,1
